,Surname,EstimatedSalary,Exited
8489,Nixon,176780.39,0
8490,Wang,153786.46,1
8491,Kerr,43612.06,0
8492,Romani,79479.74,0
8493,Lock,92320.37,1
8494,Millar,193201.86,0
8495,K'ung,126353.13,1
8496,Onyekachi,135008.92,0
8497,Somayina,17135.6,0
8498,Dennis,60651.77,0
8499,Brown,188343.05,0
8500,Ogochukwu,23291.83,0
8501,Macleod,64443.75,0
8502,Page,287.99,0
8503,Barese,137961.41,0
8504,Agafonova,72169.95,1
8505,Caraway,39608.58,0
8506,Stevenson,175458.21,0
8507,Duncan,89524.83,0
8508,Wang,13221.25,0
8509,Kaur,102889.34,0
8510,Jenkins,166468.21,1
8511,Edwards,27149.27,0
8512,Kelly,59601.15,0
8513,Boyle,22026.18,0
8514,Loane,153059.62,0
8515,Padovano,167313.07,0
8516,Li Fonti,12833.96,0
8517,Robinson,197582.79,0
8518,Geach,4033.39,1
8519,Payne,125877.22,0
8520,Chinonyelum,176913.42,0
8521,Watkins,105476.65,0
8522,Page,59172.42,0
8523,Genovese,108731.02,1
8524,Watson,175310.38,0
8525,Mancini,38170.04,0
8526,Chibueze,105887.04,0
8527,Hunter,95625.03,0
8528,Buchi,9541.15,0
8529,Charteris,148516.79,0
8530,Aksenov,113907.8,0
8531,Wright,164647.72,1
8532,Lu,98621.04,1
8533,K?,37479.97,0
8534,Hou,15846.42,0
8535,Descoteaux,5104.08,1
8536,Stephenson,61937.6,0
8537,Cooper,170008.74,0
8538,Crump,165000.68,0
8539,Diggs,76197.05,0
8540,Shih,118045.98,0
8541,Hudson,157360.9,0
8542,Carvosso,196226.38,0
8543,Wyatt,44384.57,1
8544,Kodilinyechukwu,72993.65,0
8545,Vorobyova,124571.09,0
8546,Piccio,43640.16,0
8547,Hsing,31121.42,0
8548,Lucas,22372.78,0
8549,T'ang,170338.35,0
8550,North,158845.49,1
8551,Thompson,67926.18,0
8552,Simpson,194783.12,0
8553,Nwora,176036.01,0
8554,Chandler,198826.03,1
8555,Uspensky,168683.57,0
8556,Ferguson,6936.27,0
8557,Kerr,179230.23,0
8558,Furneaux,103421.91,0
8559,Kambinachi,147578.26,0
8560,Black,130504.49,0
8561,Chizoba,16149.13,0
8562,Peng,118862.08,1
8563,Leach,143397.14,1
8564,Chiazagomekpele,137959.0,0
8565,Nickson,93702.96,1
8566,Lin,172939.3,1
8567,Alexeieva,108162.13,0
8568,Sykes,35896.09,0
8569,Martin,104852.6,0
8570,Herz,188850.89,0
8571,Nikitina,28615.8,0
8572,Ko,172001.44,0
8573,Highett,60116.57,0
8574,Jackson,170528.63,0
8575,Ball,189683.7,0
8576,Nelson,49734.94,0
8577,Woronoff,121529.59,1
8578,Morrison,71071.47,0
8579,Smith,142995.32,0
8580,Rendall,13054.25,0
8581,McIntyre,89402.54,0
8582,Wei,111241.37,0
8583,Allardyce,119638.85,0
8584,Cremonesi,151581.79,0
8585,Weatherford,73881.68,1
8586,Jen,176902.83,0
8587,Macleod,7034.94,0
8588,Mironova,122547.58,0
8589,Sharpe,161559.12,0
8590,Osborne,137510.41,1
8591,Chu,185366.56,0
8592,Chong,182224.14,0
8593,Alvarez,42581.04,0
8594,Palerma,31921.95,0
8595,Chiemenam,102460.84,1
8596,Pritchard,109681.29,0
8597,Wallis,106345.05,1
8598,Palerma,102472.9,0
8599,Hill,36249.76,0
8600,Hudson,32996.89,1
8601,Chung,195123.94,0
8602,Zhdanova,57014.43,0
8603,Fraser,159483.76,1
8604,Meng,100929.59,0
8605,Cherkasova,12513.07,0
8606,Rawlings,74900.9,0
8607,Jen,137111.89,0
8608,Chien,60212.51,0
8609,Gorbunov,187343.4,0
8610,Lucas,183284.53,0
8611,Young,8125.39,0
8612,Colombo,103220.56,0
8613,Tsao,96885.19,0
8614,Lewis,8877.06,0
8615,Hussain,147530.06,0
8616,Anderson,33389.42,0
8617,Ulyanov,45309.24,0
8618,Shaw,35230.61,0
8619,Lucciano,59816.41,0
8620,Gordon,69080.46,0
8621,Woodward,143450.61,0
8622,Cunningham,40774.01,0
8623,Boni,99377.27,0
8624,Truscott,133617.43,0
8625,Ginikanwa,101495.0,1
8626,Bailey,119333.95,1
8627,Hutchinson,167682.37,0
8628,Maclean,152884.85,0
8629,Chiang,70400.86,0
8630,Willmore,65413.41,0
8631,Godson,182728.8,0
8632,Smith,81442.6,0
8633,Bitter,144251.38,0
8634,Ts'ao,40207.06,0
8635,Chialuka,54530.51,1
8636,Scott,32683.88,1
8637,Feng,104703.96,0
8638,Castiglione,26907.43,0
8639,He,180591.32,0
8640,Fanucci,60905.51,0
8641,Ginikanwa,47777.15,1
8642,Manning,108222.68,0
8643,Forlonge,3554.63,0
8644,Liang,78616.92,0
8645,Uchechukwu,100566.81,0
8646,Sung,183259.35,0
8647,Tochukwu,159131.21,0
8648,Reyna,160976.85,1
8649,Liang,42933.26,0
8650,Unwin,91291.2,0
8651,Rutherford,52471.36,0
8652,Howe,108804.28,0
8653,Tran,122449.18,0
8654,Thompson,41682.3,0
8655,Linger,148887.69,0
8656,Johnston,137784.25,0
8657,Udokamma,190573.91,1
8658,Barrera,102076.03,0
8659,Sutherland,56307.51,0
8660,Bednall,49775.58,0
8661,Otoole,4395.45,0
8662,Cremonesi,28461.29,1
8663,Hamilton,28184.7,0
8664,Donaldson,3149.1,0
8665,McKay,194273.12,0
8666,Black,148537.07,0
8667,Kane,116378.31,0
8668,She,6761.84,0
8669,Bruno,81995.92,0
8670,Watson,14392.68,0
8671,Shih,468.94,1
8672,Rose,122379.54,0
8673,Zikoranachukwudimma,13228.93,1
8674,Cole,154002.02,1
8675,Isaacs,112777.38,0
8676,Muravyova,128528.83,0
8677,Timperley,170122.22,0
8678,Kenechukwu,2803.89,0
8679,He,181918.26,1
8680,Storey,115241.96,1
8681,Onyekachukwu,129956.13,0
8682,Kharlamova,45858.49,0
8683,Christopher,131083.56,1
8684,Lombardo,46422.46,0
8685,Kerr,57675.88,0
8686,Duncan,169741.96,0
8687,Lawley,26022.37,0
8688,Burns,125334.16,1
8689,Whitson,21343.74,0
8690,Doyne,139971.01,0
8691,Pinto,47455.82,0
8692,Chin,55593.8,0
8693,Davide,191756.54,1
8694,Torres,76373.38,0
8695,Buccho,169278.51,0
8696,Greece,136909.88,0
8697,Wimble,54865.92,0
8698,Pirozzi,156529.44,0
8699,Hsiung,113482.2,0
8700,Obioma,63446.47,0
8701,Onio,13624.02,0
8702,Udinesi,148814.54,0
8703,Fermin,65567.91,0
8704,Moss,6409.55,0
8705,Docherty,126997.53,0
8706,Marcelo,171762.87,1
8707,Fadden,129031.19,1
8708,Zox,182691.31,0
8709,Otitodilinna,12351.01,0
8710,Kennedy,135123.96,0
8711,Tu,181490.42,0
8712,Barnes,186490.37,0
8713,Bibi,41248.8,0
8714,L?,116267.28,0
8715,Landseer,9201.53,0
8716,Nwachinemelu,80630.32,0
8717,Ch'iu,159165.7,0
8718,Vinogradova,86490.09,1
8719,Jenks,197572.41,0
8720,Crace,105159.89,0
8721,Packham,40807.26,0
8722,T'ien,143.34,0
8723,Onyekachi,125823.79,1
8724,Solomina,138465.7,0
8725,Hawes,44008.91,0
8726,Benson,66893.28,1
8727,Emenike,76503.06,0
8728,Nero,56784.11,0
8729,Toscano,175657.55,0
8730,Yang,105155.66,0
8731,Palerma,47468.56,0
8732,Trentini,64729.51,0
8733,Haddon,101108.85,1
8734,Coates,140938.95,1
8735,Castiglione,37662.49,0
8736,Stone,86414.41,0
8737,Maynard,41820.65,0
8738,Moore,127734.16,0
8739,Obielumani,123872.0,0
8740,Harding,113050.92,0
8741,Hill,131389.39,0
8742,Brown,26589.56,0
8743,Pagnotto,195463.35,0
8744,Esposito,108876.75,1
8745,Tan,136054.45,0
8746,Hammond,182262.66,0
8747,Chung,129209.09,0
8748,Houghton,64853.51,1
8749,Chia,148989.15,0
8750,Zikoranachidimma,71047.51,0
8751,Boag,185341.63,0
8752,Pagnotto,137793.35,0
8753,Oluchukwu,198317.23,0
8754,Baxter,162137.5,0
8755,Tien,109688.82,1
8756,Chimezie,36320.87,1
8757,Slone,31384.86,0
8758,Martin,114083.73,0
8759,Loggia,163331.65,0
8760,Hartley,50777.77,0
8761,Parkin,30772.86,1
8762,Lin,113796.15,1
8763,Brooks,188729.08,1
8764,Tien,86701.4,0
8765,Dann,153129.22,0
8766,Trentino,19825.09,0
8767,Russo,12186.83,0
8768,Christie,86920.97,1
8769,Ross,35408.77,0
8770,Nnonso,165576.55,0
8771,Teng,48226.76,0
8772,Buccho,199454.37,0
8773,Madukaife,118749.58,0
8774,Dunn,151623.91,0
8775,Hooker,172097.95,0
8776,Griffin,87677.15,0
8777,Kistler,21858.28,0
8778,Law,123866.28,0
8779,Grigoryeva,74694.41,0
8780,Chu,16770.31,1
8781,Onyemachukwu,49424.6,0
8782,Lu,172031.22,0
8783,Watson,183021.06,1
8784,Fallaci,73979.85,1
8785,Ni,26265.18,0
8786,Leason,24857.25,0
8787,Tsai,167969.15,0
8788,Bruner,189307.7,0
8789,Wallace,99770.3,0
8790,Young,119712.78,0
8791,Forbes,168607.74,0
8792,Muir,83087.13,0
8793,Pugh,130664.79,0
8794,Webb,133267.69,1
8795,Walker,67029.82,1
8796,Cox,141031.08,0
8797,Maclean,125110.02,0
8798,Hollis,117832.39,0
8799,Jamieson,198817.72,0
8800,Su,146411.6,0
8801,P'eng,131312.56,1
8802,Hawkins,141652.2,0
8803,Ndubuagha,64477.25,0
8804,Hill,191215.61,0
8805,Norton,37090.44,0
8806,Achebe,57517.71,0
8807,Simpson,63241.21,1
8808,Chiang,44567.83,1
8809,Dalrymple,135337.11,0
8810,Chukwuemeka,33964.03,0
8811,Ojiofor,61623.19,0
8812,Rubeo,168989.77,0
8813,Fanucci,74425.41,0
8814,Zubarev,178929.84,0
8815,T'ao,101382.86,1
8816,Pai,180769.55,0
8817,Udegbunam,92378.54,0
8818,Claypool,38252.25,0
8819,Manfrin,146111.35,0
8820,Baker,72350.17,0
8821,Efremov,48242.38,0
8822,Chin,148305.82,0
8823,Brookes,8270.06,0
8824,Doyle,41549.64,0
8825,Ajuluchukwu,138656.81,1
8826,Ikemefuna,12510.53,0
8827,Fowler,43889.41,0
8828,Liao,192800.25,0
8829,Onuora,75762.0,0
8830,Aksenov,9854.72,1
8831,Trevisani,115724.78,0
8832,Wood,106303.4,0
8833,Lombardo,183868.01,0
8834,Walpole,153895.46,0
8835,Chikwendu,66695.71,0
8836,Ko,173851.11,0
8837,Steigrad,177423.02,1
8838,Isayeva,109096.71,1
8839,Boni,166656.18,0
8840,Anayolisa,176921.0,0
8841,Fallaci,98413.1,0
8842,Fenton,77500.81,0
8843,Chao,119747.08,0
8844,Osinachi,160387.98,0
8845,Chu,193715.0,0
8846,Obiuto,28045.77,0
8847,Chu,150757.35,0
8848,Nash,82252.28,0
8849,Hixson,154395.56,0
8850,Fiorentini,83866.35,1
8851,Chidimma,39830.1,0
8852,Chiazagomekpere,12429.22,0
8853,Laura,18772.5,1
8854,Wu,9574.83,0
8855,Toscani,188486.94,0
8856,McMillan,64716.08,0
8857,Chiekwugo,84749.96,0
8858,Hendley,180551.76,0
8859,Birnie,60907.49,0
8860,Kemp,174107.04,0
8861,Johnstone,110405.9,0
8862,Lo Duca,187636.06,1
8863,Montgomery,66580.13,1
8864,Miller,178779.52,0
8865,Chiemezie,70783.61,0
8866,Wright,46772.36,0
8867,Shaw,163327.27,0
8868,Chapman,103760.53,0
8869,Y?an,107839.03,0
8870,Clark,32900.41,1
8871,Howells,193984.6,0
8872,Gamble,140889.32,0
8873,Rogers,125646.82,0
8874,McMillan,20344.02,0
8875,Brown,174268.87,0
8876,Robertson,108500.66,1
8877,Thomas,83247.14,0
8878,Hsing,121840.2,1
8879,Chiu,132908.07,0
8880,Chang,100075.1,1
8881,Kornilova,119327.75,0
8882,Chifo,136737.13,0
8883,Lu,22356.97,0
8884,Bellucci,10137.34,1
8885,Michael,158379.25,0
8886,Sinclair,94570.56,0
8887,Chukwuebuka,980.93,1
8888,Schmidt,95583.45,0
8889,Parry,86044.98,0
8890,McIntyre,166236.38,1
8891,Lo Duca,5240.53,0
8892,Ferrari,150684.23,0
8893,Berry,129508.96,0
8894,Cattaneo,70665.16,0
8895,Foster,102085.35,0
8896,Gordon,195052.12,0
8897,May,93739.71,1
8898,Cameron,65612.12,0
8899,Ch'eng,160095.48,0
8900,Curtis,49506.82,0
8901,Whitehead,92406.22,0
8902,Chukwuemeka,7415.96,0
8903,Onwughara,25059.06,0
8904,Grant,116816.54,1
8905,Browne,144078.02,0
8906,Goloubev,126675.62,0
8907,Gordon,183682.09,0
8908,Sutherland,166850.57,0
8909,Quesada,27359.19,0
8910,Wright,101314.65,1
8911,Simmons,27979.16,0
8912,Yobachukwu,109470.34,0
8913,Read,93713.13,0
8914,Wunder,74870.99,0
8915,Nnaife,192387.51,1
8916,Shen,73457.55,0
8917,Powell,61120.75,0
8918,Goddard,90964.54,1
8919,Buckley,116969.73,0
8920,McIntyre,92118.75,0
8921,Yen,48357.9,0
8922,Okonkwo,197325.4,0
8923,Burlingame,135853.62,1
8924,Hs?,169122.54,0
8925,Board,164170.46,0
8926,Adams,199909.32,0
8927,Rizzo,83295.09,0
8928,Chukwufumnanya,39382.06,0
8929,Fraser,184748.23,0
8930,Russell,62280.91,0
8931,Yefimova,196794.11,1
8932,Palermo,144682.17,1
8933,Bergamaschi,196342.66,0
8934,Shao,41516.44,0
8935,Chimaraoke,112026.1,1
8936,McGregor,52035.29,1
8937,Kesteven,185466.85,0
8938,Ritchie,80149.27,0
8939,Jenks,170980.86,0
8940,Udokamma,185827.74,0
8941,Boyle,113407.26,0
8942,Azuka,67734.79,0
8943,Pai,3363.36,0
8944,Howells,135757.27,0
8945,Hs?,22314.55,0
8946,Kelly,129526.57,0
8947,Walton,37266.43,0
8948,Ebelechukwu,60017.46,1
8949,Vasilieva,153015.42,0
8950,Hsiao,54209.02,0
8951,Abrego,114603.96,0
8952,Gibson,165849.49,1
8953,Giordano,16392.72,1
8954,Mancini,162719.69,1
8955,Afanasyeva,107112.25,1
8956,Wright,41823.22,0
8957,Okwudiliolisa,99907.29,0
8958,Hughes,178229.04,0
8959,Parrott,22095.73,0
8960,Hughes,197861.16,1
8961,Zinachukwudi,138328.24,0
8962,Keane,137276.83,0
8963,McCollum,21834.4,1
8964,Simpson,119890.86,0
8965,Gambrell,24564.7,0
8966,Moretti,10209.8,0
8967,Ricci,83449.65,0
8968,Rieke,81508.1,0
8969,Ndubuagha,32626.21,0
8970,Chung,43982.41,0
8971,Ts'ai,124874.23,0
8972,Cox,118324.75,0
8973,Lei,22113.93,0
8974,Ulyanova,31962.77,0
8975,Gray,105746.94,0
8976,McGregor,39925.52,0
8977,Tretiakova,127630.88,0
8978,Genovesi,28778.98,0
8979,Gordon,10008.68,0
8980,Aitken,24482.16,0
8981,Ginikanwa,98618.79,0
8982,Coates,16281.94,0
8983,Piazza,121239.65,0
8984,Cawood,42669.37,0
8985,Ignatieff,164924.11,0
8986,Gallo,157337.29,0
8987,Yelverton,153831.6,0
8988,William,168781.8,0
8989,Mault,168469.65,0
8990,Mackay,170829.87,0
8991,McIntyre,86207.49,1
8992,Henry,61164.45,0
8993,Kao,133287.73,0
8994,Frewin,77128.23,0
8995,Yefremova,77660.03,0
8996,Anenechukwu,56897.1,0
8997,Trentino,72945.32,0
8998,Tomlinson,45418.12,0
8999,Royston,158527.45,0
9000,Cremonesi,111312.96,0
9001,Yeh,138759.15,0
9002,Ch'in,190588.59,0
9003,Martinez,79099.64,0
9004,Wearing,138613.21,0
9005,Maclean,194230.82,0
9006,T'ao,110252.53,0
9007,Rose,106117.3,0
9008,Whitworth,169642.13,1
9009,Suttor,116179.92,0
9010,Hsing,91.75,1
9011,Boni,187839.9,0
9012,Marshall,121098.65,0
9013,Catchpole,30972.06,0
9014,Tang,30314.04,0
9015,Siddons,14479.29,0
9016,Wan,196395.25,0
9017,Efimov,19512.38,0
9018,Rose,72318.77,0
9019,Fanucci,96615.23,0
9020,Iweobiegbulam,30772.22,0
9021,Ijendu,161217.18,0
9022,O'Sullivan,66795.78,0
9023,Hutchinson,123969.64,0
9024,Kwemto,13783.77,1
9025,Chiu,168924.41,0
9026,Berry,134778.01,0
9027,Hung,119782.89,0
9028,Mordvinova,52167.97,0
9029,Bruno,167689.56,0
9030,Arbour,140800.66,1
9031,Barese,19823.02,0
9032,Hingston,72969.9,0
9033,Davis,143711.02,0
9034,Lawrence,180862.26,1
9035,Chung,125658.28,0
9036,Padovano,125870.5,0
9037,Blinova,15126.32,1
9038,Carter,22457.25,1
9039,Webb,82614.89,0
9040,T'an,32919.42,0
9041,Yates,126223.84,0
9042,Su,112010.02,0
9043,Christian,180962.32,0
9044,Chiu,128882.66,1
9045,Sacco,177614.17,1
9046,Lettiere,174570.55,0
9047,Daluchi,178373.93,0
9048,T'ien,103396.08,0
9049,Hung,59129.72,0
9050,Liu,683.37,0
9051,Feng,145567.34,0
9052,Gilbert,48137.08,1
9053,Robb,90876.95,0
9054,Manfrin,198543.09,0
9055,Chinwenma,106202.07,1
9056,Smith,166896.01,1
9057,Rowe,74804.36,0
9058,Moran,116971.05,0
9059,Walker,163783.0,0
9060,Myers,70221.13,1
9061,Wall,107841.77,0
9062,McKay,79623.28,1
9063,Egobudike,138399.67,0
9064,Williams,182765.14,0
9065,Ochoa,186648.19,0
9066,Otutodilinna,149587.92,0
9067,Ajuluchukwu,129050.67,0
9068,Bellucci,47764.99,0
9069,Gordon,172792.43,1
9070,Johnston,64436.16,0
9071,De Luca,167461.5,0
9072,Hill,98348.66,0
9073,Eluemuno,41536.59,1
9074,Howarth,72462.25,0
9075,Thomson,112465.19,1
9076,King,64511.44,0
9077,Grant,91830.75,0
9078,Gilbert,190806.36,1
9079,Richmond,112311.15,0
9080,Fiorentino,72276.24,0
9081,Greece,84920.49,0
9082,Dickson,17348.56,0
9083,Henderson,82870.75,0
9084,Stevens,32080.69,1
9085,Mitchell,120512.08,0
9086,Nworie,179032.68,0
9087,Boni,95623.28,0
9088,Wentcher,110035.88,1
9089,Bentley,168822.01,0
9090,Hayes-Williams,77705.75,0
9091,Johnstone,49815.62,0
9092,Johnstone,65632.33,1
9093,Nixon,169361.89,0
9094,Trevisano,4721.3,0
9095,Tsui,23974.85,0
9096,Moss,199929.17,0
9097,Graham,40023.7,0
9098,Onyemauchechukwu,72946.95,0
9099,Saunders,170421.13,0
9100,Ko,58879.11,0
9101,Cairns,25059.05,0
9102,Chiemela,29909.84,0
9103,Robertson,158043.11,0
9104,P'eng,14032.62,1
9105,Tseng,49809.88,0
9106,Russell,28806.32,1
9107,Yen,90490.33,0
9108,Yeh,75825.57,0
9109,Kalinina,158336.36,0
9110,Collier,143454.95,0
9111,Thomas,117279.49,0
9112,Shaw,114283.33,0
9113,Francis,994.86,0
9114,George,124795.84,0
9115,Ikenna,77592.8,0
9116,Schatz,105986.01,0
9117,Tao,33606.52,0
9118,Scott,134188.11,0
9119,Sims,159718.27,1
9120,Chibugo,85148.78,0
9121,Ku,119059.13,0
9122,Stanton,122998.26,0
9123,Kung,117841.06,0
9124,Gibson,160593.41,0
9125,Iheanacho,174189.04,1
9126,Costa,68260.27,1
9127,Sal,58854.88,1
9128,Lin,87994.95,1
9129,Ferri,150659.35,1
9130,Yin,109098.39,0
9131,Avdeyeva,104112.0,0
9132,Tu,122949.71,0
9133,Donnelly,21807.16,0
9134,Loggia,32319.93,0
9135,Chao,190457.87,1
9136,Belonwu,177738.98,0
9137,Welch,80425.65,0
9138,Henderson,9445.42,1
9139,Yobanna,174825.57,0
9140,Gallo,175743.92,0
9141,Wilson,54949.73,0
9142,Marino,183752.91,0
9143,Bailey,46038.28,0
9144,Gboliwe,78941.59,0
9145,Chukwuhaenye,198398.68,0
9146,Bianchi,188892.19,0
9147,Ford,169286.74,0
9148,Rizzo,145004.39,0
9149,Lung,55809.92,0
9150,Ramirez,54272.12,0
9151,Sabbatini,192440.54,0
9152,Ts'ao,103697.57,0
9153,Trevisan,119110.03,1
9154,Chinwenma,194681.6,0
9155,Berry,158948.63,0
9156,Colombo,165122.55,1
9157,Harris,189402.71,0
9158,Bryan,158027.57,0
9159,Chigozie,3815.48,0
9160,Mullawirraburka,162809.2,0
9161,Steele,89519.47,0
9162,Zakharov,25165.36,1
9163,Ch'eng,126012.57,0
9164,Berry,20109.21,0
9165,Jen,58257.23,0
9166,Wang,172269.21,1
9167,Chubb,29818.2,0
9168,Chen,114659.81,0
9169,Mazzanti,147184.74,0
9170,T'ao,15039.41,0
9171,Ndubueze,76621.49,0
9172,Ferri,92985.78,0
9173,Thornton,6009.27,1
9174,DeRose,191370.97,0
9175,Montes,188225.67,0
9176,Kwemto,11743.89,0
9177,Lucchese,136846.75,0
9178,Huggins,164248.33,0
9179,Wade,154631.35,0
9180,Kenenna,149665.65,0
9181,Wheeler,91574.92,0
9182,Cartwright,127233.39,0
9183,Iloerika,56650.47,0
9184,Palermo,84644.76,0
9185,Nkemakolam,148238.16,0
9186,Butler,193502.9,0
9187,Calabresi,38020.05,0
9188,Nkemdilim,176750.81,0
9189,Ch'iu,176580.63,0
9190,Alexander,133059.15,0
9191,Chiabuotu,100843.82,0
9192,Vasilyeva,30484.19,0
9193,Schneider,42330.58,0
9194,Mason,193309.58,0
9195,Chukwukadibia,112813.79,1
9196,Tsui,68008.85,0
9197,Banks,132673.22,0
9198,Shih,22001.91,0
9199,Tretiakova,100200.4,1
9200,Barese,122604.44,0
9201,Longo,100564.37,0
9202,MacDonald,5419.31,0
9203,Chambers,123587.83,1
9204,Cowen,13935.32,0
9205,Iweobiegbunam,87060.77,0
9206,Mai,4859.59,1
9207,Yu,21085.17,1
9208,Duffy,26733.86,0
9209,Chiang,89734.7,0
9210,Watts,179540.73,1
9211,Daly,173219.09,0
9212,Baker,37411.35,0
9213,Uvarov,80852.11,0
9214,Costa,43174.49,1
9215,Genovesi,70927.11,1
9216,Doherty,54265.55,0
9217,Kaleski,41872.17,0
9218,Wright,15068.53,1
9219,Huang,25950.49,0
9220,Trentino,197727.14,1
9221,Chienezie,79555.08,1
9222,Sugden,15607.27,0
9223,Tu,134612.48,0
9224,Onuchukwu,159830.58,0
9225,Ugochukwutubelum,162961.79,0
9226,Davidson,192427.16,0
9227,Goddard,92647.94,0
9228,Beck,180022.39,0
9229,Beam,183584.14,0
9230,Sheppard,28750.67,0
9231,Godfrey,74846.67,0
9232,Gray,89729.3,1
9233,Hsiung,61843.73,0
9234,Cameron,24770.22,1
9235,Fleming,80587.27,0
9236,Austin,116286.25,0
9237,Wallace,129333.69,1
9238,Ku,129372.94,0
9239,Fiorentino,18149.03,0
9240,Buccho,168369.37,0
9241,Gordon,67431.28,0
9242,Haworth,177092.16,0
9243,Guidry,93736.69,0
9244,Lettiere,131647.31,0
9245,Tai,175722.31,0
9246,Chigozie,85606.83,0
9247,Bezrukov,64945.57,0
9248,Chia,190347.72,0
9249,Sheppard,100791.36,0
9250,Vasilyev,167873.49,0
9251,Maxwell,25289.23,0
9252,Maher,20388.77,0
9253,Cocci,145089.64,0
9254,P'an,179093.26,0
9255,Rapuluchukwu,16025.17,1
9256,Azuka,9087.81,0
9257,Esposito,21472.42,0
9258,Hou,146752.67,0
9259,Cyril,132562.23,0
9260,Tomlinson,139537.43,0
9261,Crawford,133672.61,0
9262,Chikwado,38984.37,0
9263,Hargreaves,115217.59,0
9264,Laidley,93844.82,0
9265,Ferguson,22068.83,1
9266,Burns,123846.07,0
9267,McNeill,172638.13,0
9268,Chukwuebuka,1591.19,0
9269,Shen,91775.51,0
9270,Diaz,153920.22,0
9271,Kentish,71420.16,0
9272,Persse,172149.76,0
9273,Okwukwe,54706.75,0
9274,Watt,183358.21,0
9275,Carslaw,57098.0,0
9276,Griffin,156910.46,1
9277,Hsia,130224.73,0
9278,Fyodorova,13946.66,0
9279,Chukwujekwu,38652.96,0
9280,Townsend,140041.78,0
9281,Marsh,166187.1,0
9282,Hayes,139919.38,0
9283,Padovano,28137.03,0
9284,Ma,50368.63,0
9285,Ham,94978.1,0
9286,Paten,69903.93,1
9287,Cawthorne,177607.77,0
9288,Herbert,196731.08,0
9289,Jen,65234.6,0
9290,Saunders,186281.0,0
9291,Esquivel,111573.3,0
9292,Chao,196767.83,0
9293,Eluemuno,72985.61,0
9294,Sidorova,143265.65,0
9295,Pirogova,159268.67,0
9296,Benson,54448.41,0
9297,Santana,31928.5,0
9298,Williamson,21793.59,0
9299,North,21903.62,1
9300,Davies,49405.93,0
9301,Siciliano,154908.52,0
9302,Mironov,182867.84,0
9303,Amechi,16957.45,0
9304,Toscano,93717.55,0
9305,Su,61636.22,0
9306,Chukwuemeka,95864.5,0
9307,P'eng,167400.29,0
9308,Lombardo,131534.96,0
9309,Lombardi,92934.41,0
9310,Butler,119808.64,0
9311,Dean,9439.31,1
9312,Piccio,18732.91,0
9313,Bradley,160162.42,0
9314,Cameron,53630.9,1
9315,Chan,36405.21,0
9316,Lettiere,61446.92,1
9317,Mironova,194686.78,1
9318,Tsui,134483.07,0
9319,Okoli,37769.98,0
9320,Berry,2382.61,0
9321,Ruse,106826.92,1
9322,Bogolyubov,39511.61,0
9323,Kennedy,196371.13,1
9324,Bolton,122506.78,0
9325,Chuang,61994.2,0
9326,Greco,192464.21,1
9327,Ma,5194.95,0
9328,Nucci,198256.15,0
9329,Yao,62634.94,0
9330,Palfreyman,114006.35,0
9331,Webster,107994.99,0
9332,Cardell,48571.14,1
9333,Bianchi,76016.49,0
9334,Somadina,180808.39,0
9335,Mellor,4225.11,0
9336,Tomlinson,135841.35,0
9337,Pai,183536.24,1
9338,Lennox,88791.83,0
9339,Meldrum,63732.9,0
9340,Watson,1364.54,0
9341,Findlay,149184.15,0
9342,Su,53394.12,0
9343,Davidson,97910.06,0
9344,Barrett,101433.76,0
9345,Miah,116944.3,0
9346,Chamberlain,113267.48,0
9347,Vidal,181449.51,0
9348,Lung,179913.98,0
9349,Tretyakova,98586.14,0
9350,Montgomery,120321.09,0
9351,Golubev,100538.8,0
9352,Han,98931.5,0
9353,Pan,194493.57,0
9354,Carroll,143628.31,0
9355,Hawkins,167030.51,0
9356,Loggia,77786.37,1
9357,Chesnokova,81014.5,1
9358,Chambers,41866.26,0
9359,Fleming,11302.7,1
9360,Veale,149384.43,0
9361,Browne,169303.65,0
9362,Parsons,37264.11,0
9363,Bailey,19515.48,0
9364,Ferrari,103068.22,0
9365,Genovese,134459.12,0
9366,McIntyre,70496.66,0
9367,Warner,175877.7,1
9368,Gordon,106390.01,0
9369,McMillan,52138.49,0
9370,Cheng,18522.91,1
9371,Akhtar,32231.6,0
9372,Iadanza,174225.88,0
9373,Abernathy,102021.39,0
9374,Watson,31484.76,0
9375,Shen,82469.06,1
9376,Kershaw,110900.43,1
9377,Reed,105105.35,0
9378,Mitchell,12674.68,0
9379,Webb,93255.85,0
9380,Vanzetti,145299.5,0
9381,Nnanna,47139.44,0
9382,Campbell,167723.25,0
9383,Capon,185900.88,0
9384,Otutodilichukwu,85876.67,1
